"startTime";"endTime";"Aurinkovoiman tuotantoennuste - päivitys kerran vuorokaudessa"
"2024-04-04T12:45:00.000Z";"2024-04-04T13:00:00.000Z";478.3
"2024-04-04T13:00:00.000Z";"2024-04-04T13:15:00.000Z";453.9
"2024-04-04T13:15:00.000Z";"2024-04-04T13:30:00.000Z";426.4
"2024-04-04T13:30:00.000Z";"2024-04-04T13:45:00.000Z";398.7
"2024-04-04T13:45:00.000Z";"2024-04-04T14:00:00.000Z";370.5
"2024-04-04T14:00:00.000Z";"2024-04-04T14:15:00.000Z";339.9
"2024-04-04T14:15:00.000Z";"2024-04-04T14:30:00.000Z";306.3
"2024-04-04T14:30:00.000Z";"2024-04-04T14:45:00.000Z";274.2
"2024-04-04T14:45:00.000Z";"2024-04-04T15:00:00.000Z";243.5
"2024-04-04T15:00:00.000Z";"2024-04-04T15:15:00.000Z";210.6
"2024-04-04T15:15:00.000Z";"2024-04-04T15:30:00.000Z";174.2
"2024-04-04T15:30:00.000Z";"2024-04-04T15:45:00.000Z";143.3
"2024-04-04T15:45:00.000Z";"2024-04-04T16:00:00.000Z";116.5
"2024-04-04T16:00:00.000Z";"2024-04-04T16:15:00.000Z";90.3
"2024-04-04T16:15:00.000Z";"2024-04-04T16:30:00.000Z";64
"2024-04-04T16:30:00.000Z";"2024-04-04T16:45:00.000Z";43.4
"2024-04-04T16:45:00.000Z";"2024-04-04T17:00:00.000Z";27.3
"2024-04-04T17:00:00.000Z";"2024-04-04T17:15:00.000Z";15.1
"2024-04-04T17:15:00.000Z";"2024-04-04T17:30:00.000Z";7.9
"2024-04-04T17:30:00.000Z";"2024-04-04T17:45:00.000Z";1.5
"2024-04-04T17:45:00.000Z";"2024-04-04T18:00:00.000Z";0
"2024-04-04T18:00:00.000Z";"2024-04-04T18:15:00.000Z";0
"2024-04-04T18:15:00.000Z";"2024-04-04T18:30:00.000Z";0
"2024-04-04T18:30:00.000Z";"2024-04-04T18:45:00.000Z";0.6
"2024-04-04T18:45:00.000Z";"2024-04-04T19:00:00.000Z";0
"2024-04-04T19:00:00.000Z";"2024-04-04T19:15:00.000Z";0
"2024-04-04T19:15:00.000Z";"2024-04-04T19:30:00.000Z";0
"2024-04-04T19:30:00.000Z";"2024-04-04T19:45:00.000Z";0
"2024-04-04T19:45:00.000Z";"2024-04-04T20:00:00.000Z";0
"2024-04-04T20:00:00.000Z";"2024-04-04T20:15:00.000Z";0
"2024-04-04T20:15:00.000Z";"2024-04-04T20:30:00.000Z";0
"2024-04-04T20:30:00.000Z";"2024-04-04T20:45:00.000Z";0
"2024-04-04T20:45:00.000Z";"2024-04-04T21:00:00.000Z";0
"2024-04-04T21:00:00.000Z";"2024-04-04T21:15:00.000Z";0
"2024-04-04T21:15:00.000Z";"2024-04-04T21:30:00.000Z";0
"2024-04-04T21:30:00.000Z";"2024-04-04T21:45:00.000Z";0
"2024-04-04T21:45:00.000Z";"2024-04-04T22:00:00.000Z";0
"2024-04-04T22:00:00.000Z";"2024-04-04T22:15:00.000Z";0
"2024-04-04T22:15:00.000Z";"2024-04-04T22:30:00.000Z";0
"2024-04-04T22:30:00.000Z";"2024-04-04T22:45:00.000Z";0
"2024-04-04T22:45:00.000Z";"2024-04-04T23:00:00.000Z";0
"2024-04-04T23:00:00.000Z";"2024-04-04T23:15:00.000Z";0
"2024-04-04T23:15:00.000Z";"2024-04-04T23:30:00.000Z";0
"2024-04-04T23:30:00.000Z";"2024-04-04T23:45:00.000Z";0
"2024-04-04T23:45:00.000Z";"2024-04-05T00:00:00.000Z";0
"2024-04-05T00:00:00.000Z";"2024-04-05T00:15:00.000Z";0
"2024-04-05T00:15:00.000Z";"2024-04-05T00:30:00.000Z";0
"2024-04-05T00:30:00.000Z";"2024-04-05T00:45:00.000Z";0
"2024-04-05T00:45:00.000Z";"2024-04-05T01:00:00.000Z";0
"2024-04-05T01:00:00.000Z";"2024-04-05T01:15:00.000Z";0
"2024-04-05T01:15:00.000Z";"2024-04-05T01:30:00.000Z";0
"2024-04-05T01:30:00.000Z";"2024-04-05T01:45:00.000Z";0
"2024-04-05T01:45:00.000Z";"2024-04-05T02:00:00.000Z";0
"2024-04-05T02:00:00.000Z";"2024-04-05T02:15:00.000Z";0
"2024-04-05T02:15:00.000Z";"2024-04-05T02:30:00.000Z";0
"2024-04-05T02:30:00.000Z";"2024-04-05T02:45:00.000Z";0
"2024-04-05T02:45:00.000Z";"2024-04-05T03:00:00.000Z";0.5
"2024-04-05T03:00:00.000Z";"2024-04-05T03:15:00.000Z";0
"2024-04-05T03:15:00.000Z";"2024-04-05T03:30:00.000Z";0
"2024-04-05T03:30:00.000Z";"2024-04-05T03:45:00.000Z";0
"2024-04-05T03:45:00.000Z";"2024-04-05T04:00:00.000Z";1
"2024-04-05T04:00:00.000Z";"2024-04-05T04:15:00.000Z";7
"2024-04-05T04:15:00.000Z";"2024-04-05T04:30:00.000Z";16.8
"2024-04-05T04:30:00.000Z";"2024-04-05T04:45:00.000Z";26
"2024-04-05T04:45:00.000Z";"2024-04-05T05:00:00.000Z";35.2
"2024-04-05T05:00:00.000Z";"2024-04-05T05:15:00.000Z";49.8
"2024-04-05T05:15:00.000Z";"2024-04-05T05:30:00.000Z";69.9
"2024-04-05T05:30:00.000Z";"2024-04-05T05:45:00.000Z";85.8
"2024-04-05T05:45:00.000Z";"2024-04-05T06:00:00.000Z";99.1
"2024-04-05T06:00:00.000Z";"2024-04-05T06:15:00.000Z";112.7
"2024-04-05T06:15:00.000Z";"2024-04-05T06:30:00.000Z";126
"2024-04-05T06:30:00.000Z";"2024-04-05T06:45:00.000Z";138.1
"2024-04-05T06:45:00.000Z";"2024-04-05T07:00:00.000Z";149.3
"2024-04-05T07:00:00.000Z";"2024-04-05T07:15:00.000Z";159.7
"2024-04-05T07:15:00.000Z";"2024-04-05T07:30:00.000Z";169.5
"2024-04-05T07:30:00.000Z";"2024-04-05T07:45:00.000Z";178.2
"2024-04-05T07:45:00.000Z";"2024-04-05T08:00:00.000Z";185.7
"2024-04-05T08:00:00.000Z";"2024-04-05T08:15:00.000Z";192.5
"2024-04-05T08:15:00.000Z";"2024-04-05T08:30:00.000Z";198.6
"2024-04-05T08:30:00.000Z";"2024-04-05T08:45:00.000Z";203.2
"2024-04-05T08:45:00.000Z";"2024-04-05T09:00:00.000Z";206.5
"2024-04-05T09:00:00.000Z";"2024-04-05T09:15:00.000Z";208.4
"2024-04-05T09:15:00.000Z";"2024-04-05T09:30:00.000Z";208.8
"2024-04-05T09:30:00.000Z";"2024-04-05T09:45:00.000Z";208.6
"2024-04-05T09:45:00.000Z";"2024-04-05T10:00:00.000Z";207.7
"2024-04-05T10:00:00.000Z";"2024-04-05T10:15:00.000Z";205.7
"2024-04-05T10:15:00.000Z";"2024-04-05T10:30:00.000Z";202.7
"2024-04-05T10:30:00.000Z";"2024-04-05T10:45:00.000Z";198.9
"2024-04-05T10:45:00.000Z";"2024-04-05T11:00:00.000Z";194.4
"2024-04-05T11:00:00.000Z";"2024-04-05T11:15:00.000Z";188.8
"2024-04-05T11:15:00.000Z";"2024-04-05T11:30:00.000Z";182
"2024-04-05T11:30:00.000Z";"2024-04-05T11:45:00.000Z";175
"2024-04-05T11:45:00.000Z";"2024-04-05T12:00:00.000Z";167.8
"2024-04-05T12:00:00.000Z";"2024-04-05T12:15:00.000Z";159.2
"2024-04-05T12:15:00.000Z";"2024-04-05T12:30:00.000Z";148.5
"2024-04-05T12:30:00.000Z";"2024-04-05T12:45:00.000Z";139.8
"2024-04-05T12:45:00.000Z";"2024-04-05T13:00:00.000Z";132.1
"2024-04-05T13:00:00.000Z";"2024-04-05T13:15:00.000Z";125.3
"2024-04-05T13:15:00.000Z";"2024-04-05T13:30:00.000Z";120.1
"2024-04-05T13:30:00.000Z";"2024-04-05T13:45:00.000Z";113.4
"2024-04-05T13:45:00.000Z";"2024-04-05T14:00:00.000Z";105.8
"2024-04-05T14:00:00.000Z";"2024-04-05T14:15:00.000Z";97.8
"2024-04-05T14:15:00.000Z";"2024-04-05T14:30:00.000Z";88.9
"2024-04-05T14:30:00.000Z";"2024-04-05T14:45:00.000Z";80.6
"2024-04-05T14:45:00.000Z";"2024-04-05T15:00:00.000Z";72.3
"2024-04-05T15:00:00.000Z";"2024-04-05T15:15:00.000Z";64.3
"2024-04-05T15:15:00.000Z";"2024-04-05T15:30:00.000Z";56.9
"2024-04-05T15:30:00.000Z";"2024-04-05T15:45:00.000Z";48.4
"2024-04-05T15:45:00.000Z";"2024-04-05T16:00:00.000Z";39.9
"2024-04-05T16:00:00.000Z";"2024-04-05T16:15:00.000Z";29
"2024-04-05T16:15:00.000Z";"2024-04-05T16:30:00.000Z";13.5
"2024-04-05T16:30:00.000Z";"2024-04-05T16:45:00.000Z";4.5
"2024-04-05T16:45:00.000Z";"2024-04-05T17:00:00.000Z";2.9
"2024-04-05T17:00:00.000Z";"2024-04-05T17:15:00.000Z";1.9
"2024-04-05T17:15:00.000Z";"2024-04-05T17:30:00.000Z";0.8
"2024-04-05T17:30:00.000Z";"2024-04-05T17:45:00.000Z";0.6
"2024-04-05T17:45:00.000Z";"2024-04-05T18:00:00.000Z";0
"2024-04-05T18:00:00.000Z";"2024-04-05T18:15:00.000Z";0
"2024-04-05T18:15:00.000Z";"2024-04-05T18:30:00.000Z";0
"2024-04-05T18:30:00.000Z";"2024-04-05T18:45:00.000Z";0.1
"2024-04-05T18:45:00.000Z";"2024-04-05T19:00:00.000Z";0
"2024-04-05T19:00:00.000Z";"2024-04-05T19:15:00.000Z";0
"2024-04-05T19:15:00.000Z";"2024-04-05T19:30:00.000Z";0
"2024-04-05T19:30:00.000Z";"2024-04-05T19:45:00.000Z";0
"2024-04-05T19:45:00.000Z";"2024-04-05T20:00:00.000Z";0
"2024-04-05T20:00:00.000Z";"2024-04-05T20:15:00.000Z";0
"2024-04-05T20:15:00.000Z";"2024-04-05T20:30:00.000Z";0
"2024-04-05T20:30:00.000Z";"2024-04-05T20:45:00.000Z";0
"2024-04-05T20:45:00.000Z";"2024-04-05T21:00:00.000Z";0
"2024-04-05T21:00:00.000Z";"2024-04-05T21:15:00.000Z";0
"2024-04-05T21:15:00.000Z";"2024-04-05T21:30:00.000Z";0
"2024-04-05T21:30:00.000Z";"2024-04-05T21:45:00.000Z";0
"2024-04-05T21:45:00.000Z";"2024-04-05T22:00:00.000Z";0
"2024-04-05T22:00:00.000Z";"2024-04-05T22:15:00.000Z";0
"2024-04-05T22:15:00.000Z";"2024-04-05T22:30:00.000Z";0
"2024-04-05T22:30:00.000Z";"2024-04-05T22:45:00.000Z";0
"2024-04-05T22:45:00.000Z";"2024-04-05T23:00:00.000Z";0
"2024-04-05T23:00:00.000Z";"2024-04-05T23:15:00.000Z";0
"2024-04-05T23:15:00.000Z";"2024-04-05T23:30:00.000Z";0
"2024-04-05T23:30:00.000Z";"2024-04-05T23:45:00.000Z";0
"2024-04-05T23:45:00.000Z";"2024-04-06T00:00:00.000Z";0
"2024-04-06T00:00:00.000Z";"2024-04-06T00:15:00.000Z";0
"2024-04-06T00:15:00.000Z";"2024-04-06T00:30:00.000Z";0
"2024-04-06T00:30:00.000Z";"2024-04-06T00:45:00.000Z";0
"2024-04-06T00:45:00.000Z";"2024-04-06T01:00:00.000Z";0
"2024-04-06T01:00:00.000Z";"2024-04-06T01:15:00.000Z";0
"2024-04-06T01:15:00.000Z";"2024-04-06T01:30:00.000Z";0
"2024-04-06T01:30:00.000Z";"2024-04-06T01:45:00.000Z";0
"2024-04-06T01:45:00.000Z";"2024-04-06T02:00:00.000Z";0
"2024-04-06T02:00:00.000Z";"2024-04-06T02:15:00.000Z";0
"2024-04-06T02:15:00.000Z";"2024-04-06T02:30:00.000Z";0
"2024-04-06T02:30:00.000Z";"2024-04-06T02:45:00.000Z";0
"2024-04-06T02:45:00.000Z";"2024-04-06T03:00:00.000Z";0.4
"2024-04-06T03:00:00.000Z";"2024-04-06T03:15:00.000Z";0
"2024-04-06T03:15:00.000Z";"2024-04-06T03:30:00.000Z";0
"2024-04-06T03:30:00.000Z";"2024-04-06T03:45:00.000Z";0
"2024-04-06T03:45:00.000Z";"2024-04-06T04:00:00.000Z";0.9
"2024-04-06T04:00:00.000Z";"2024-04-06T04:15:00.000Z";6.2
"2024-04-06T04:15:00.000Z";"2024-04-06T04:30:00.000Z";14.5
"2024-04-06T04:30:00.000Z";"2024-04-06T04:45:00.000Z";22.8
"2024-04-06T04:45:00.000Z";"2024-04-06T05:00:00.000Z";31.8
"2024-04-06T05:00:00.000Z";"2024-04-06T05:15:00.000Z";45.4
"2024-04-06T05:15:00.000Z";"2024-04-06T05:30:00.000Z";63.3
"2024-04-06T05:30:00.000Z";"2024-04-06T05:45:00.000Z";79.2
"2024-04-06T05:45:00.000Z";"2024-04-06T06:00:00.000Z";94.3
"2024-04-06T06:00:00.000Z";"2024-04-06T06:15:00.000Z";110
"2024-04-06T06:15:00.000Z";"2024-04-06T06:30:00.000Z";125.6
"2024-04-06T06:30:00.000Z";"2024-04-06T06:45:00.000Z";142.4
"2024-04-06T06:45:00.000Z";"2024-04-06T07:00:00.000Z";159.8
"2024-04-06T07:00:00.000Z";"2024-04-06T07:15:00.000Z";178.3
"2024-04-06T07:15:00.000Z";"2024-04-06T07:30:00.000Z";198.2
"2024-04-06T07:30:00.000Z";"2024-04-06T07:45:00.000Z";217.4
"2024-04-06T07:45:00.000Z";"2024-04-06T08:00:00.000Z";236.1
"2024-04-06T08:00:00.000Z";"2024-04-06T08:15:00.000Z";255.7
"2024-04-06T08:15:00.000Z";"2024-04-06T08:30:00.000Z";276.5
"2024-04-06T08:30:00.000Z";"2024-04-06T08:45:00.000Z";295.4
"2024-04-06T08:45:00.000Z";"2024-04-06T09:00:00.000Z";312.9
"2024-04-06T09:00:00.000Z";"2024-04-06T09:15:00.000Z";330.1
"2024-04-06T09:15:00.000Z";"2024-04-06T09:30:00.000Z";346.8
"2024-04-06T09:30:00.000Z";"2024-04-06T09:45:00.000Z";362.3
"2024-04-06T09:45:00.000Z";"2024-04-06T10:00:00.000Z";376.6
"2024-04-06T10:00:00.000Z";"2024-04-06T10:15:00.000Z";390.5
"2024-04-06T10:15:00.000Z";"2024-04-06T10:30:00.000Z";404.6
"2024-04-06T10:30:00.000Z";"2024-04-06T10:45:00.000Z";416
"2024-04-06T10:45:00.000Z";"2024-04-06T11:00:00.000Z";424.6
"2024-04-06T11:00:00.000Z";"2024-04-06T11:15:00.000Z";433.5
"2024-04-06T11:15:00.000Z";"2024-04-06T11:30:00.000Z";444
"2024-04-06T11:30:00.000Z";"2024-04-06T11:45:00.000Z";447.4
"2024-04-06T11:45:00.000Z";"2024-04-06T12:00:00.000Z";445.6
"2024-04-06T12:00:00.000Z";"2024-04-06T12:15:00.000Z";439.1
"2024-04-06T12:15:00.000Z";"2024-04-06T12:30:00.000Z";425.6
"2024-04-06T12:30:00.000Z";"2024-04-06T12:45:00.000Z";413.4
"2024-04-06T12:45:00.000Z";"2024-04-06T13:00:00.000Z";400.7
"2024-04-06T13:00:00.000Z";"2024-04-06T13:15:00.000Z";385.8
"2024-04-06T13:15:00.000Z";"2024-04-06T13:30:00.000Z";369.1
"2024-04-06T13:30:00.000Z";"2024-04-06T13:45:00.000Z";350.4
"2024-04-06T13:45:00.000Z";"2024-04-06T14:00:00.000Z";330.2
"2024-04-06T14:00:00.000Z";"2024-04-06T14:15:00.000Z";306.6
"2024-04-06T14:15:00.000Z";"2024-04-06T14:30:00.000Z";278.3
"2024-04-06T14:30:00.000Z";"2024-04-06T14:45:00.000Z";252.7
"2024-04-06T14:45:00.000Z";"2024-04-06T15:00:00.000Z";228.5
"2024-04-06T15:00:00.000Z";"2024-04-06T15:15:00.000Z";203.2
"2024-04-06T15:15:00.000Z";"2024-04-06T15:30:00.000Z";177
"2024-04-06T15:30:00.000Z";"2024-04-06T15:45:00.000Z";152.1
"2024-04-06T15:45:00.000Z";"2024-04-06T16:00:00.000Z";128.7
"2024-04-06T16:00:00.000Z";"2024-04-06T16:15:00.000Z";103.7
"2024-04-06T16:15:00.000Z";"2024-04-06T16:30:00.000Z";75.6
"2024-04-06T16:30:00.000Z";"2024-04-06T16:45:00.000Z";53.9
"2024-04-06T16:45:00.000Z";"2024-04-06T17:00:00.000Z";37.2
"2024-04-06T17:00:00.000Z";"2024-04-06T17:15:00.000Z";22.5
"2024-04-06T17:15:00.000Z";"2024-04-06T17:30:00.000Z";10.4
"2024-04-06T17:30:00.000Z";"2024-04-06T17:45:00.000Z";1.5
"2024-04-06T17:45:00.000Z";"2024-04-06T18:00:00.000Z";0
"2024-04-06T18:00:00.000Z";"2024-04-06T18:15:00.000Z";0
"2024-04-06T18:15:00.000Z";"2024-04-06T18:30:00.000Z";0
"2024-04-06T18:30:00.000Z";"2024-04-06T18:45:00.000Z";0.7
"2024-04-06T18:45:00.000Z";"2024-04-06T19:00:00.000Z";0
"2024-04-06T19:00:00.000Z";"2024-04-06T19:15:00.000Z";0
"2024-04-06T19:15:00.000Z";"2024-04-06T19:30:00.000Z";0
"2024-04-06T19:30:00.000Z";"2024-04-06T19:45:00.000Z";0
"2024-04-06T19:45:00.000Z";"2024-04-06T20:00:00.000Z";0
"2024-04-06T20:00:00.000Z";"2024-04-06T20:15:00.000Z";0
"2024-04-06T20:15:00.000Z";"2024-04-06T20:30:00.000Z";0
"2024-04-06T20:30:00.000Z";"2024-04-06T20:45:00.000Z";0
"2024-04-06T20:45:00.000Z";"2024-04-06T21:00:00.000Z";0
"2024-04-06T21:00:00.000Z";"2024-04-06T21:15:00.000Z";0
"2024-04-06T21:15:00.000Z";"2024-04-06T21:30:00.000Z";0
"2024-04-06T21:30:00.000Z";"2024-04-06T21:45:00.000Z";0
"2024-04-06T21:45:00.000Z";"2024-04-06T22:00:00.000Z";0
"2024-04-06T22:00:00.000Z";"2024-04-06T22:15:00.000Z";0
"2024-04-06T22:15:00.000Z";"2024-04-06T22:30:00.000Z";0
"2024-04-06T22:30:00.000Z";"2024-04-06T22:45:00.000Z";0
"2024-04-06T22:45:00.000Z";"2024-04-06T23:00:00.000Z";0
"2024-04-06T23:00:00.000Z";"2024-04-06T23:15:00.000Z";0
"2024-04-06T23:15:00.000Z";"2024-04-06T23:30:00.000Z";0
"2024-04-06T23:30:00.000Z";"2024-04-06T23:45:00.000Z";0
"2024-04-06T23:45:00.000Z";"2024-04-07T00:00:00.000Z";0
"2024-04-07T00:00:00.000Z";"2024-04-07T00:15:00.000Z";0
"2024-04-07T00:15:00.000Z";"2024-04-07T00:30:00.000Z";0
"2024-04-07T00:30:00.000Z";"2024-04-07T00:45:00.000Z";0
"2024-04-07T00:45:00.000Z";"2024-04-07T01:00:00.000Z";0
"2024-04-07T01:00:00.000Z";"2024-04-07T01:15:00.000Z";0
"2024-04-07T01:15:00.000Z";"2024-04-07T01:30:00.000Z";0
"2024-04-07T01:30:00.000Z";"2024-04-07T01:45:00.000Z";0
"2024-04-07T01:45:00.000Z";"2024-04-07T02:00:00.000Z";0
"2024-04-07T02:00:00.000Z";"2024-04-07T02:15:00.000Z";0
"2024-04-07T02:15:00.000Z";"2024-04-07T02:30:00.000Z";0
"2024-04-07T02:30:00.000Z";"2024-04-07T02:45:00.000Z";0
"2024-04-07T02:45:00.000Z";"2024-04-07T03:00:00.000Z";0.6
"2024-04-07T03:00:00.000Z";"2024-04-07T03:15:00.000Z";0
"2024-04-07T03:15:00.000Z";"2024-04-07T03:30:00.000Z";0
"2024-04-07T03:30:00.000Z";"2024-04-07T03:45:00.000Z";0
"2024-04-07T03:45:00.000Z";"2024-04-07T04:00:00.000Z";0.7
"2024-04-07T04:00:00.000Z";"2024-04-07T04:15:00.000Z";9.5
"2024-04-07T04:15:00.000Z";"2024-04-07T04:30:00.000Z";25.3
"2024-04-07T04:30:00.000Z";"2024-04-07T04:45:00.000Z";36.5
"2024-04-07T04:45:00.000Z";"2024-04-07T05:00:00.000Z";45.2
"2024-04-07T05:00:00.000Z";"2024-04-07T05:15:00.000Z";56.8
"2024-04-07T05:15:00.000Z";"2024-04-07T05:30:00.000Z";70.7
"2024-04-07T05:30:00.000Z";"2024-04-07T05:45:00.000Z";81.5
"2024-04-07T05:45:00.000Z";"2024-04-07T06:00:00.000Z";90
"2024-04-07T06:00:00.000Z";"2024-04-07T06:15:00.000Z";98.5
"2024-04-07T06:15:00.000Z";"2024-04-07T06:30:00.000Z";107
"2024-04-07T06:30:00.000Z";"2024-04-07T06:45:00.000Z";112.8
"2024-04-07T06:45:00.000Z";"2024-04-07T07:00:00.000Z";117
"2024-04-07T07:00:00.000Z";"2024-04-07T07:15:00.000Z";117.8
"2024-04-07T07:15:00.000Z";"2024-04-07T07:30:00.000Z";112.8
"2024-04-07T07:30:00.000Z";"2024-04-07T07:45:00.000Z";112.9
"2024-04-07T07:45:00.000Z";"2024-04-07T08:00:00.000Z";115.8
"2024-04-07T08:00:00.000Z";"2024-04-07T08:15:00.000Z";119.9
"2024-04-07T08:15:00.000Z";"2024-04-07T08:30:00.000Z";126.8
"2024-04-07T08:30:00.000Z";"2024-04-07T08:45:00.000Z";131.7
"2024-04-07T08:45:00.000Z";"2024-04-07T09:00:00.000Z";135.3
"2024-04-07T09:00:00.000Z";"2024-04-07T09:15:00.000Z";139.5
"2024-04-07T09:15:00.000Z";"2024-04-07T09:30:00.000Z";144.2
"2024-04-07T09:30:00.000Z";"2024-04-07T09:45:00.000Z";147.4
"2024-04-07T09:45:00.000Z";"2024-04-07T10:00:00.000Z";149.6
"2024-04-07T10:00:00.000Z";"2024-04-07T10:15:00.000Z";150.8
"2024-04-07T10:15:00.000Z";"2024-04-07T10:30:00.000Z";150.6
"2024-04-07T10:30:00.000Z";"2024-04-07T10:45:00.000Z";150.9
"2024-04-07T10:45:00.000Z";"2024-04-07T11:00:00.000Z";151.2
"2024-04-07T11:00:00.000Z";"2024-04-07T11:15:00.000Z";151.7
"2024-04-07T11:15:00.000Z";"2024-04-07T11:30:00.000Z";152.7
"2024-04-07T11:30:00.000Z";"2024-04-07T11:45:00.000Z";152.2
"2024-04-07T11:45:00.000Z";"2024-04-07T12:00:00.000Z";150.3
"2024-04-07T12:00:00.000Z";"2024-04-07T12:15:00.000Z";148.1
"2024-04-07T12:15:00.000Z";"2024-04-07T12:30:00.000Z";145.4
"2024-04-07T12:30:00.000Z";"2024-04-07T12:45:00.000Z";141.4
"2024-04-07T12:45:00.000Z";"2024-04-07T13:00:00.000Z";136.3
"2024-04-07T13:00:00.000Z";"2024-04-07T13:15:00.000Z";129.7
"2024-04-07T13:15:00.000Z";"2024-04-07T13:30:00.000Z";121.2
"2024-04-07T13:30:00.000Z";"2024-04-07T13:45:00.000Z";113.3
"2024-04-07T13:45:00.000Z";"2024-04-07T14:00:00.000Z";105.7
"2024-04-07T14:00:00.000Z";"2024-04-07T14:15:00.000Z";96.8
"2024-04-07T14:15:00.000Z";"2024-04-07T14:30:00.000Z";85.9
"2024-04-07T14:30:00.000Z";"2024-04-07T14:45:00.000Z";77.3
"2024-04-07T14:45:00.000Z";"2024-04-07T15:00:00.000Z";69.9
"2024-04-07T15:00:00.000Z";"2024-04-07T15:15:00.000Z";64
"2024-04-07T15:15:00.000Z";"2024-04-07T15:30:00.000Z";60.8
"2024-04-07T15:30:00.000Z";"2024-04-07T15:45:00.000Z";54.8
"2024-04-07T15:45:00.000Z";"2024-04-07T16:00:00.000Z";48.4
"2024-04-07T16:00:00.000Z";"2024-04-07T16:15:00.000Z";39.4
"2024-04-07T16:15:00.000Z";"2024-04-07T16:30:00.000Z";25.2
"2024-04-07T16:30:00.000Z";"2024-04-07T16:45:00.000Z";16.4
"2024-04-07T16:45:00.000Z";"2024-04-07T17:00:00.000Z";12.6
"2024-04-07T17:00:00.000Z";"2024-04-07T17:15:00.000Z";8.5
"2024-04-07T17:15:00.000Z";"2024-04-07T17:30:00.000Z";3.4
"2024-04-07T17:30:00.000Z";"2024-04-07T17:45:00.000Z";0.6
"2024-04-07T17:45:00.000Z";"2024-04-07T18:00:00.000Z";0
"2024-04-07T18:00:00.000Z";"2024-04-07T18:15:00.000Z";0
"2024-04-07T18:15:00.000Z";"2024-04-07T18:30:00.000Z";0
"2024-04-07T18:30:00.000Z";"2024-04-07T18:45:00.000Z";0.2
"2024-04-07T18:45:00.000Z";"2024-04-07T19:00:00.000Z";0
"2024-04-07T19:00:00.000Z";"2024-04-07T19:15:00.000Z";0
"2024-04-07T19:15:00.000Z";"2024-04-07T19:30:00.000Z";0
"2024-04-07T19:30:00.000Z";"2024-04-07T19:45:00.000Z";0
"2024-04-07T19:45:00.000Z";"2024-04-07T20:00:00.000Z";0
"2024-04-07T20:00:00.000Z";"2024-04-07T20:15:00.000Z";0
"2024-04-07T20:15:00.000Z";"2024-04-07T20:30:00.000Z";0
"2024-04-07T20:30:00.000Z";"2024-04-07T20:45:00.000Z";0
"2024-04-07T20:45:00.000Z";"2024-04-07T21:00:00.000Z";0
"2024-04-07T21:00:00.000Z";"2024-04-07T21:15:00.000Z";0
"2024-04-07T21:15:00.000Z";"2024-04-07T21:30:00.000Z";0
"2024-04-07T21:30:00.000Z";"2024-04-07T21:45:00.000Z";0
"2024-04-07T21:45:00.000Z";"2024-04-07T22:00:00.000Z";0
"2024-04-07T22:00:00.000Z";"2024-04-07T22:15:00.000Z";0
"2024-04-07T22:15:00.000Z";"2024-04-07T22:30:00.000Z";0
"2024-04-07T22:30:00.000Z";"2024-04-07T22:45:00.000Z";0
"2024-04-07T22:45:00.000Z";"2024-04-07T23:00:00.000Z";0
"2024-04-07T23:00:00.000Z";"2024-04-07T23:15:00.000Z";0
"2024-04-07T23:15:00.000Z";"2024-04-07T23:30:00.000Z";0
"2024-04-07T23:30:00.000Z";"2024-04-07T23:45:00.000Z";0
"2024-04-07T23:45:00.000Z";"2024-04-08T00:00:00.000Z";0
"2024-04-08T00:00:00.000Z";"2024-04-08T00:15:00.000Z";0
"2024-04-08T00:15:00.000Z";"2024-04-08T00:30:00.000Z";0
"2024-04-08T00:30:00.000Z";"2024-04-08T00:45:00.000Z";0
"2024-04-08T00:45:00.000Z";"2024-04-08T01:00:00.000Z";0
"2024-04-08T01:00:00.000Z";"2024-04-08T01:15:00.000Z";0
"2024-04-08T01:15:00.000Z";"2024-04-08T01:30:00.000Z";0
"2024-04-08T01:30:00.000Z";"2024-04-08T01:45:00.000Z";0
"2024-04-08T01:45:00.000Z";"2024-04-08T02:00:00.000Z";0
"2024-04-08T02:00:00.000Z";"2024-04-08T02:15:00.000Z";0
"2024-04-08T02:15:00.000Z";"2024-04-08T02:30:00.000Z";0
"2024-04-08T02:30:00.000Z";"2024-04-08T02:45:00.000Z";0
"2024-04-08T02:45:00.000Z";"2024-04-08T03:00:00.000Z";0.9
"2024-04-08T03:00:00.000Z";"2024-04-08T03:15:00.000Z";0.1
"2024-04-08T03:15:00.000Z";"2024-04-08T03:30:00.000Z";0.1
"2024-04-08T03:30:00.000Z";"2024-04-08T03:45:00.000Z";0.2
"2024-04-08T03:45:00.000Z";"2024-04-08T04:00:00.000Z";1.7
"2024-04-08T04:00:00.000Z";"2024-04-08T04:15:00.000Z";13.5
"2024-04-08T04:15:00.000Z";"2024-04-08T04:30:00.000Z";31.8
"2024-04-08T04:30:00.000Z";"2024-04-08T04:45:00.000Z";48.6
"2024-04-08T04:45:00.000Z";"2024-04-08T05:00:00.000Z";65.4
"2024-04-08T05:00:00.000Z";"2024-04-08T05:15:00.000Z";84.7
"2024-04-08T05:15:00.000Z";"2024-04-08T05:30:00.000Z";106.4
"2024-04-08T05:30:00.000Z";"2024-04-08T05:45:00.000Z";128.1
"2024-04-08T05:45:00.000Z";"2024-04-08T06:00:00.000Z";149.9
